Order Date,Product,Quantity Ordered,Price Each,Purchase Address
12/21/19 13:29,Google Phone,1.0,600.0,"459 Hill St, New York City, NY 10001"
12/28/19 14:52,Apple Airpods Headphones,1.0,150.0,"548 Lake St, Seattle, WA 98101"
12/22/19 12:01,Macbook Pro Laptop,1.0,1700.0,"567 13th St, Portland, OR 97035"
12/12/19 00:04,LG Dryer,1.0,600.0,"427 Lake St, Atlanta, GA 30301"
12/07/19 10:29,Macbook Pro Laptop,1.0,1700.0,"383 1st St, New York City, NY 10001"
12/20/19 09:01,Apple Airpods Headphones,1.0,150.0,"194 7th St, Atlanta, GA 30301"
12/17/19 21:17,ThinkPad Laptop,1.0,999.99,"582 Hickory St, New York City, NY 10001"
12/04/19 19:10,Apple Airpods Headphones,1.0,150.0,"559 Church St, Portland, ME 04101"
12/06/19 15:05,Apple Airpods Headphones,1.0,150.0,"422 9th St, San Francisco, CA 94016"
12/26/19 15:10,iPhone,1.0,700.0,"704 13th St, Los Angeles, CA 90001"
12/25/19 18:07,Google Phone,1.0,600.0,"182 Adams St, New York City, NY 10001"
12/14/19 19:14,Apple Airpods Headphones,1.0,150.0,"408 Willow St, Austin, TX 73301"
12/05/19 12:19,27in FHD Monitor,1.0,149.99,"125 9th St, Seattle, WA 98101"
12/20/19 06:29,Apple Airpods Headphones,1.0,150.0,"852 Elm St, San Francisco, CA 94016"
12/08/19 23:26,ThinkPad Laptop,1.0,999.99,"619 North St, Dallas, TX 75001"
12/11/19 12:18,Apple Airpods Headphones,1.0,150.0,"448 Johnson St, San Francisco, CA 94016"
12/20/19 21:16,Flatscreen TV,1.0,300.0,"107 River St, Los Angeles, CA 90001"
12/20/19 15:00,27in 4K Gaming Monitor,1.0,389.99,"590 14th St, Dallas, TX 75001"
12/10/19 13:59,27in FHD Monitor,1.0,149.99,"626 Willow St, San Francisco, CA 94016"
12/15/19 21:41,Flatscreen TV,1.0,300.0,"895 Chestnut St, San Francisco, CA 94016"
12/25/19 10:10,Flatscreen TV,1.0,300.0,"407 5th St, Dallas, TX 75001"
12/27/19 21:51,27in FHD Monitor,1.0,149.99,"763 Washington St, San Francisco, CA 94016"
12/20/19 15:35,Apple Airpods Headphones,1.0,150.0,"987 Lincoln St, Boston, MA 02215"
12/26/19 17:10,Macbook Pro Laptop,1.0,1700.0,"286 Madison St, San Francisco, CA 94016"
12/16/19 17:54,iPhone,1.0,700.0,"802 13th St, San Francisco, CA 94016"
12/17/19 05:51,34in Ultrawide Monitor,1.0,379.99,"301 Center St, Atlanta, GA 30301"
12/22/19 01:24,27in 4K Gaming Monitor,1.0,389.99,"528 Johnson St, Los Angeles, CA 90001"
12/28/19 07:21,Google Phone,1.0,600.0,"762 2nd St, Boston, MA 02215"
12/30/19 22:17,Macbook Pro Laptop,1.0,1700.0,"368 Dogwood St, San Francisco, CA 94016"
12/23/19 19:49,27in FHD Monitor,1.0,149.99,"698 Meadow St, Boston, MA 02215"
12/12/19 07:15,Apple Airpods Headphones,1.0,150.0,"742 11th St, Boston, MA 02215"
12/20/19 16:09,Google Phone,1.0,600.0,"345 Spruce St, New York City, NY 10001"
12/28/19 09:46,Apple Airpods Headphones,1.0,150.0,"66 Washington St, Boston, MA 02215"
12/20/19 12:42,iPhone,1.0,700.0,"77 8th St, Los Angeles, CA 90001"
12/06/19 18:49,AA Batteries (4-pack),3.0,3.84,"759 Johnson St, Seattle, WA 98101"
12/13/19 20:53,iPhone,1.0,700.0,"471 Meadow St, Dallas, TX 75001"
12/24/19 20:22,27in FHD Monitor,1.0,149.99,"424 Highland St, Boston, MA 02215"
12/13/19 08:47,27in 4K Gaming Monitor,1.0,389.99,"847 Wilson St, New York City, NY 10001"
12/19/19 16:42,Apple Airpods Headphones,1.0,150.0,"151 9th St, San Francisco, CA 94016"
12/03/19 13:18,Flatscreen TV,1.0,300.0,"202 4th St, Portland, OR 97035"
12/14/19 22:18,34in Ultrawide Monitor,1.0,379.99,"689 River St, Los Angeles, CA 90001"
12/04/19 08:34,Google Phone,1.0,600.0,"55 Forest St, Atlanta, GA 30301"
12/12/19 10:07,iPhone,1.0,700.0,"541 1st St, Austin, TX 73301"
12/05/19 19:19,27in FHD Monitor,1.0,149.99,"115 Church St, San Francisco, CA 94016"
12/02/19 14:24,27in 4K Gaming Monitor,1.0,389.99,"397 Church St, Boston, MA 02215"
12/20/19 22:02,AA Batteries (4-pack),3.0,3.84,"36 South St, Los Angeles, CA 90001"
12/31/19 09:07,Flatscreen TV,1.0,300.0,"876 4th St, Atlanta, GA 30301"
12/14/19 14:00,iPhone,1.0,700.0,"549 Forest St, San Francisco, CA 94016"
12/11/19 13:13,Apple Airpods Headphones,2.0,150.0,"789 Cedar St, Boston, MA 02215"
12/27/19 00:20,Google Phone,1.0,600.0,"307 Lakeview St, Portland, ME 04101"
12/17/19 18:46,Google Phone,1.0,600.0,"425 6th St, Portland, OR 97035"
12/25/19 12:58,27in 4K Gaming Monitor,1.0,389.99,"347 Madison St, Los Angeles, CA 90001"
12/16/19 21:22,34in Ultrawide Monitor,1.0,379.99,"133 Park St, New York City, NY 10001"
12/28/19 21:54,iPhone,1.0,700.0,"903 1st St, San Francisco, CA 94016"
12/30/19 14:09,ThinkPad Laptop,1.0,999.99,"252 Lincoln St, Dallas, TX 75001"
12/18/19 16:07,34in Ultrawide Monitor,2.0,379.99,"587 Hickory St, San Francisco, CA 94016"
12/29/19 18:02,iPhone,1.0,700.0,"884 Hickory St, Boston, MA 02215"
12/13/19 01:45,AAA Batteries (4-pack),3.0,2.99,"393 2nd St, Los Angeles, CA 90001"
12/26/19 13:44,Apple Airpods Headphones,1.0,150.0,"706 Washington St, Los Angeles, CA 90001"
12/10/19 06:40,Apple Airpods Headphones,1.0,150.0,"563 11th St, Portland, OR 97035"
12/15/19 09:50,iPhone,1.0,700.0,"934 Madison St, San Francisco, CA 94016"
12/02/19 09:23,34in Ultrawide Monitor,1.0,379.99,"848 Lincoln St, Boston, MA 02215"
12/19/19 12:00,Google Phone,1.0,600.0,"873 North St, Seattle, WA 98101"
12/09/19 00:22,Apple Airpods Headphones,1.0,150.0,"201 West St, New York City, NY 10001"
12/20/19 12:58,27in FHD Monitor,1.0,149.99,"26 Jefferson St, Atlanta, GA 30301"
12/20/19 15:11,27in 4K Gaming Monitor,1.0,389.99,"764 8th St, Los Angeles, CA 90001"
12/21/19 13:57,AA Batteries (4-pack),3.0,3.84,"35 Johnson St, Seattle, WA 98101"
12/03/19 13:43,Macbook Pro Laptop,1.0,1700.0,"26 9th St, Austin, TX 73301"
12/22/19 00:02,34in Ultrawide Monitor,1.0,379.99,"678 Willow St, Austin, TX 73301"
12/27/19 16:03,34in Ultrawide Monitor,1.0,379.99,"848 Willow St, Atlanta, GA 30301"
12/02/19 17:10,34in Ultrawide Monitor,1.0,379.99,"973 Madison St, Atlanta, GA 30301"
12/29/19 11:24,Apple Airpods Headphones,1.0,150.0,"446 Chestnut St, San Francisco, CA 94016"
12/30/19 22:23,27in FHD Monitor,1.0,149.99,"228 Elm St, New York City, NY 10001"
12/10/19 10:57,iPhone,1.0,700.0,"387 Maple St, San Francisco, CA 94016"
12/09/19 14:35,34in Ultrawide Monitor,1.0,379.99,"452 Cedar St, Seattle, WA 98101"
12/05/19 21:21,Apple Airpods Headphones,1.0,150.0,"131 Wilson St, San Francisco, CA 94016"
12/10/19 19:35,Macbook Pro Laptop,1.0,1700.0,"8 2nd St, New York City, NY 10001"
12/02/19 21:24,27in 4K Gaming Monitor,1.0,389.99,"870 9th St, New York City, NY 10001"
12/21/19 14:52,Apple Airpods Headphones,1.0,150.0,"313 6th St, San Francisco, CA 94016"
12/18/19 16:16,Google Phone,1.0,600.0,"330 Elm St, San Francisco, CA 94016"
12/02/19 14:17,AA Batteries (4-pack),5.0,3.84,"84 South St, Portland, OR 97035"
12/05/19 15:41,AAA Batteries (4-pack),5.0,2.99,"50 4th St, Atlanta, GA 30301"
12/27/19 15:06,ThinkPad Laptop,1.0,999.99,"377 River St, Austin, TX 73301"
12/21/19 11:57,27in 4K Gaming Monitor,1.0,389.99,"222 Elm St, New York City, NY 10001"
12/25/19 09:56,iPhone,1.0,700.0,"769 Ridge St, New York City, NY 10001"
12/02/19 23:39,27in FHD Monitor,1.0,149.99,"355 14th St, Los Angeles, CA 90001"
12/29/19 15:36,27in FHD Monitor,1.0,149.99,"472 1st St, New York City, NY 10001"
12/15/19 02:06,Google Phone,1.0,600.0,"985 Park St, New York City, NY 10001"
12/23/19 12:54,AAA Batteries (4-pack),3.0,2.99,"560 Church St, Austin, TX 73301"
12/09/19 09:12,27in FHD Monitor,1.0,149.99,"77 West St, Boston, MA 02215"
12/10/19 07:03,iPhone,1.0,700.0,"923 Hill St, Los Angeles, CA 90001"
12/30/19 07:27,iPhone,1.0,700.0,"418 8th St, Atlanta, GA 30301"
12/01/19 15:28,Apple Airpods Headphones,1.0,150.0,"452 Ridge St, Boston, MA 02215"
12/06/19 17:10,Flatscreen TV,1.0,300.0,"593 Washington St, San Francisco, CA 94016"
12/23/19 05:16,27in 4K Gaming Monitor,1.0,389.99,"826 Highland St, Los Angeles, CA 90001"
12/24/19 09:49,ThinkPad Laptop,1.0,999.99,"16 Wilson St, Austin, TX 73301"
12/22/19 11:29,27in 4K Gaming Monitor,1.0,389.99,"915 Washington St, San Francisco, CA 94016"
12/29/19 16:05,LG Washing Machine,1.0,600.0,"929 11th St, San Francisco, CA 94016"
12/10/19 23:14,Wired Headphones,3.0,11.99,"703 South St, San Francisco, CA 94016"
12/25/19 20:16,Google Phone,1.0,600.0,"333 Maple St, San Francisco, CA 94016"
12/21/19 22:32,27in FHD Monitor,1.0,149.99,"252 Jackson St, Atlanta, GA 30301"
12/18/19 13:44,Macbook Pro Laptop,1.0,1700.0,"553 12th St, Austin, TX 73301"
12/09/19 08:13,Apple Airpods Headphones,1.0,150.0,"51 Lake St, Atlanta, GA 30301"
12/17/19 05:08,Apple Airpods Headphones,1.0,150.0,"59 Lakeview St, New York City, NY 10001"
12/08/19 15:15,27in 4K Gaming Monitor,1.0,389.99,"368 West St, Boston, MA 02215"
12/28/19 22:32,27in FHD Monitor,1.0,149.99,"834 11th St, Seattle, WA 98101"
12/30/19 08:57,Apple Airpods Headphones,1.0,150.0,"988 Lake St, Austin, TX 73301"
12/11/19 09:56,ThinkPad Laptop,1.0,999.99,"402 Johnson St, Atlanta, GA 30301"
12/04/19 19:13,LG Dryer,1.0,600.0,"947 Cherry St, Los Angeles, CA 90001"
12/17/19 16:45,27in FHD Monitor,1.0,149.99,"206 Forest St, Dallas, TX 75001"
12/04/19 11:30,Google Phone,1.0,600.0,"188 7th St, Austin, TX 73301"
12/01/19 12:19,AA Batteries (4-pack),3.0,3.84,"619 River St, San Francisco, CA 94016"
12/17/19 17:46,AAA Batteries (4-pack),4.0,2.99,"898 Adams St, Atlanta, GA 30301"
12/11/19 07:12,iPhone,1.0,700.0,"207 13th St, Boston, MA 02215"
12/21/19 12:28,ThinkPad Laptop,1.0,999.99,"158 Washington St, Los Angeles, CA 90001"
12/16/19 21:02,27in FHD Monitor,1.0,149.99,"547 Jefferson St, San Francisco, CA 94016"
12/29/19 09:48,Apple Airpods Headphones,1.0,150.0,"111 Meadow St, San Francisco, CA 94016"
12/24/19 20:40,Apple Airpods Headphones,1.0,150.0,"901 Johnson St, San Francisco, CA 94016"
12/21/19 15:07,Google Phone,1.0,600.0,"829 Dogwood St, San Francisco, CA 94016"
12/07/19 01:16,Apple Airpods Headphones,1.0,150.0,"969 Jackson St, New York City, NY 10001"
12/15/19 18:24,27in 4K Gaming Monitor,1.0,389.99,"474 Wilson St, Atlanta, GA 30301"
12/07/19 10:06,Apple Airpods Headphones,1.0,150.0,"126 2nd St, New York City, NY 10001"
12/18/19 12:38,34in Ultrawide Monitor,1.0,379.99,"221 Madison St, Portland, OR 97035"
12/06/19 19:00,Flatscreen TV,1.0,300.0,"150 Maple St, San Francisco, CA 94016"
12/02/19 07:47,Macbook Pro Laptop,1.0,1700.0,"99 Main St, New York City, NY 10001"
12/23/19 19:43,Flatscreen TV,1.0,300.0,"876 Pine St, San Francisco, CA 94016"
12/06/19 14:08,Macbook Pro Laptop,1.0,1700.0,"456 Lincoln St, San Francisco, CA 94016"
12/29/19 12:25,Macbook Pro Laptop,1.0,1700.0,"100 Willow St, New York City, NY 10001"
12/14/19 14:27,Apple Airpods Headphones,1.0,150.0,"115 Park St, Portland, ME 04101"
12/13/19 13:12,ThinkPad Laptop,1.0,999.99,"567 River St, Dallas, TX 75001"
12/22/19 13:40,34in Ultrawide Monitor,1.0,379.99,"826 12th St, San Francisco, CA 94016"
01/01/20 03:34,Wired Headphones,4.0,11.99,"731 7th St, New York City, NY 10001"
12/21/19 13:03,27in FHD Monitor,1.0,149.99,"345 8th St, Boston, MA 02215"
12/07/19 15:50,iPhone,1.0,700.0,"882 7th St, Boston, MA 02215"
12/24/19 04:54,Apple Airpods Headphones,1.0,150.0,"513 Johnson St, Portland, OR 97035"
12/30/19 15:32,27in FHD Monitor,1.0,149.99,"25 Wilson St, Los Angeles, CA 90001"
12/22/19 10:39,34in Ultrawide Monitor,1.0,379.99,"676 Hill St, San Francisco, CA 94016"
12/20/19 18:10,iPhone,1.0,700.0,"917 Sunset St, Portland, OR 97035"
12/09/19 07:25,Flatscreen TV,1.0,300.0,"834 2nd St, Boston, MA 02215"
12/04/19 15:57,Apple Airpods Headphones,1.0,150.0,"482 8th St, San Francisco, CA 94016"
12/04/19 15:57,Apple Airpods Headphones,1.0,150.0,"482 8th St, San Francisco, CA 94016"
12/05/19 19:46,Apple Airpods Headphones,1.0,150.0,"515 13th St, Seattle, WA 98101"
12/11/19 20:46,Apple Airpods Headphones,1.0,150.0,"458 Cherry St, Dallas, TX 75001"
12/21/19 03:51,27in FHD Monitor,1.0,149.99,"486 Chestnut St, Boston, MA 02215"
12/05/19 07:53,AAA Batteries (4-pack),3.0,2.99,"382 Church St, Atlanta, GA 30301"
12/13/19 22:24,Apple Airpods Headphones,1.0,150.0,"770 Hickory St, San Francisco, CA 94016"
12/13/19 15:46,Flatscreen TV,1.0,300.0,"602 10th St, New York City, NY 10001"
12/10/19 17:40,Apple Airpods Headphones,1.0,150.0,"487 14th St, Boston, MA 02215"
12/30/19 10:13,Flatscreen TV,1.0,300.0,"93 Meadow St, New York City, NY 10001"
12/05/19 14:24,27in 4K Gaming Monitor,1.0,389.99,"266 Hill St, Seattle, WA 98101"
12/17/19 08:31,27in FHD Monitor,1.0,149.99,"528 River St, San Francisco, CA 94016"
12/08/19 22:34,Apple Airpods Headphones,1.0,150.0,"678 Spruce St, San Francisco, CA 94016"
12/26/19 17:44,27in 4K Gaming Monitor,1.0,389.99,"489 Hill St, Los Angeles, CA 90001"
12/11/19 14:47,Macbook Pro Laptop,1.0,1700.0,"662 Ridge St, San Francisco, CA 94016"
12/14/19 16:51,27in FHD Monitor,1.0,149.99,"615 Center St, Atlanta, GA 30301"
12/27/19 13:21,iPhone,1.0,700.0,"945 Center St, New York City, NY 10001"
12/03/19 13:49,Flatscreen TV,1.0,300.0,"236 9th St, San Francisco, CA 94016"
12/01/19 22:38,27in FHD Monitor,1.0,149.99,"893 Lakeview St, New York City, NY 10001"
12/09/19 19:31,Apple Airpods Headphones,1.0,150.0,"363 5th St, Austin, TX 73301"
12/20/19 18:42,LG Dryer,1.0,600.0,"74 Willow St, Los Angeles, CA 90001"
12/22/19 16:45,34in Ultrawide Monitor,1.0,379.99,"613 Dogwood St, Boston, MA 02215"
12/02/19 08:40,AAA Batteries (4-pack),6.0,2.99,"605 13th St, Dallas, TX 75001"
12/13/19 01:00,27in 4K Gaming Monitor,1.0,389.99,"934 9th St, Atlanta, GA 30301"
12/14/19 17:46,Apple Airpods Headphones,1.0,150.0,"617 Lakeview St, Portland, OR 97035"
12/03/19 10:14,Macbook Pro Laptop,1.0,1700.0,"742 2nd St, Austin, TX 73301"
12/31/19 07:45,LG Dryer,1.0,600.0,"472 Willow St, Austin, TX 73301"
12/01/19 14:04,34in Ultrawide Monitor,1.0,379.99,"971 North St, New York City, NY 10001"
12/20/19 08:39,Macbook Pro Laptop,1.0,1700.0,"229 Lake St, Portland, OR 97035"
12/11/19 21:39,iPhone,1.0,700.0,"807 6th St, Boston, MA 02215"
12/07/19 13:10,27in FHD Monitor,1.0,149.99,"924 River St, Boston, MA 02215"
12/18/19 16:15,AA Batteries (4-pack),3.0,3.84,"336 Walnut St, New York City, NY 10001"
12/25/19 00:32,Apple Airpods Headphones,1.0,150.0,"791 Jefferson St, New York City, NY 10001"
12/03/19 23:52,Apple Airpods Headphones,1.0,150.0,"143 Lakeview St, New York City, NY 10001"
12/03/19 21:32,27in FHD Monitor,1.0,149.99,"442 Walnut St, San Francisco, CA 94016"
12/02/19 23:33,Macbook Pro Laptop,1.0,1700.0,"705 Willow St, New York City, NY 10001"
12/01/19 10:05,Apple Airpods Headphones,1.0,150.0,"312 Main St, San Francisco, CA 94016"
12/09/19 10:21,AAA Batteries (4-pack),3.0,2.99,"103 Jefferson St, Los Angeles, CA 90001"
12/04/19 19:02,iPhone,1.0,700.0,"371 Center St, Los Angeles, CA 90001"
12/29/19 20:02,Apple Airpods Headphones,1.0,150.0,"145 Chestnut St, Atlanta, GA 30301"
12/08/19 12:04,Flatscreen TV,1.0,300.0,"347 Jackson St, Seattle, WA 98101"
12/04/19 17:26,iPhone,1.0,700.0,"852 Maple St, Dallas, TX 75001"
12/07/19 13:44,27in 4K Gaming Monitor,1.0,389.99,"41 River St, Los Angeles, CA 90001"
12/03/19 13:38,iPhone,1.0,700.0,"362 Pine St, New York City, NY 10001"
12/12/19 22:11,Flatscreen TV,1.0,300.0,"98 North St, Boston, MA 02215"
12/14/19 13:24,Macbook Pro Laptop,1.0,1700.0,"919 Jackson St, Boston, MA 02215"
12/15/19 11:38,Macbook Pro Laptop,1.0,1700.0,"880 Maple St, New York City, NY 10001"
12/17/19 16:20,27in FHD Monitor,1.0,149.99,"302 Ridge St, New York City, NY 10001"
12/03/19 09:45,iPhone,1.0,700.0,"928 Pine St, Los Angeles, CA 90001"
12/29/19 12:57,27in FHD Monitor,1.0,149.99,"30 Johnson St, Atlanta, GA 30301"
12/12/19 11:11,Macbook Pro Laptop,1.0,1700.0,"561 West St, Austin, TX 73301"
12/18/19 12:19,Apple Airpods Headphones,1.0,150.0,"438 Chestnut St, Portland, ME 04101"
12/06/19 22:40,34in Ultrawide Monitor,1.0,379.99,"259 Hill St, Los Angeles, CA 90001"
12/13/19 11:57,iPhone,1.0,700.0,"388 Lincoln St, Atlanta, GA 30301"
12/16/19 01:37,AA Batteries (4-pack),3.0,3.84,"860 Maple St, Los Angeles, CA 90001"
12/30/19 19:23,Vareebadd Phone,1.0,400.0,"377 Elm St, Austin, TX 73301"
12/12/19 02:12,Macbook Pro Laptop,1.0,1700.0,"411 Lake St, Portland, OR 97035"
12/11/19 00:28,Apple Airpods Headphones,1.0,150.0,"675 Elm St, Seattle, WA 98101"
12/27/19 08:42,34in Ultrawide Monitor,1.0,379.99,"577 10th St, Los Angeles, CA 90001"
12/06/19 15:59,Vareebadd Phone,1.0,400.0,"365 Lakeview St, Atlanta, GA 30301"
12/29/19 13:04,LG Dryer,1.0,600.0,"886 9th St, San Francisco, CA 94016"
12/30/19 23:50,Flatscreen TV,1.0,300.0,"851 Cherry St, Seattle, WA 98101"
12/04/19 19:16,Macbook Pro Laptop,1.0,1700.0,"344 Adams St, San Francisco, CA 94016"
12/05/19 11:23,Apple Airpods Headphones,1.0,150.0,"729 Elm St, San Francisco, CA 94016"
12/10/19 20:32,Flatscreen TV,1.0,300.0,"908 6th St, Los Angeles, CA 90001"
12/16/19 11:05,Flatscreen TV,1.0,300.0,"787 4th St, Los Angeles, CA 90001"
12/10/19 15:05,iPhone,1.0,700.0,"6 Maple St, Dallas, TX 75001"
12/13/19 11:41,Flatscreen TV,1.0,300.0,"449 9th St, New York City, NY 10001"
12/06/19 08:22,Apple Airpods Headphones,1.0,150.0,"56 Church St, Los Angeles, CA 90001"
12/11/19 19:41,27in 4K Gaming Monitor,1.0,389.99,"806 1st St, San Francisco, CA 94016"
12/17/19 10:43,iPhone,1.0,700.0,"202 Spruce St, San Francisco, CA 94016"
12/10/19 19:43,Macbook Pro Laptop,1.0,1700.0,"170 West St, San Francisco, CA 94016"
12/03/19 18:59,Macbook Pro Laptop,1.0,1700.0,"43 Cedar St, Boston, MA 02215"
12/25/19 13:32,Apple Airpods Headphones,1.0,150.0,"662 5th St, Boston, MA 02215"
12/15/19 12:41,27in 4K Gaming Monitor,1.0,389.99,"498 9th St, Austin, TX 73301"
12/12/19 12:19,27in FHD Monitor,1.0,149.99,"567 Walnut St, Atlanta, GA 30301"
12/12/19 18:18,Apple Airpods Headphones,1.0,150.0,"896 Hill St, New York City, NY 10001"
12/11/19 11:27,Macbook Pro Laptop,1.0,1700.0,"934 2nd St, Boston, MA 02215"
12/29/19 11:19,27in 4K Gaming Monitor,1.0,389.99,"231 Hill St, San Francisco, CA 94016"
12/19/19 14:32,AAA Batteries (4-pack),4.0,2.99,"351 Park St, Los Angeles, CA 90001"
12/19/19 13:06,USB-C Charging Cable,3.0,11.95,"917 South St, Los Angeles, CA 90001"
12/13/19 12:08,Flatscreen TV,1.0,300.0,"368 6th St, Boston, MA 02215"
12/09/19 16:27,AAA Batteries (4-pack),4.0,2.99,"532 2nd St, Dallas, TX 75001"
12/21/19 14:23,27in FHD Monitor,1.0,149.99,"868 Lakeview St, New York City, NY 10001"
12/31/19 10:16,34in Ultrawide Monitor,1.0,379.99,"515 Adams St, Los Angeles, CA 90001"
12/02/19 10:55,34in Ultrawide Monitor,1.0,379.99,"575 Highland St, Los Angeles, CA 90001"
12/11/19 10:57,Apple Airpods Headphones,1.0,150.0,"491 Cherry St, Portland, OR 97035"
12/29/19 16:21,Flatscreen TV,1.0,300.0,"733 4th St, San Francisco, CA 94016"
12/14/19 16:26,Macbook Pro Laptop,1.0,1700.0,"142 West St, Boston, MA 02215"
12/12/19 21:12,27in 4K Gaming Monitor,1.0,389.99,"438 Main St, San Francisco, CA 94016"
12/17/19 10:13,Apple Airpods Headphones,1.0,150.0,"847 Main St, San Francisco, CA 94016"
12/29/19 21:11,Flatscreen TV,1.0,300.0,"949 6th St, Portland, OR 97035"
12/01/19 09:25,Google Phone,1.0,600.0,"9 Dogwood St, New York City, NY 10001"
12/12/19 08:03,ThinkPad Laptop,1.0,999.99,"332 Hill St, New York City, NY 10001"
12/03/19 21:10,Apple Airpods Headphones,1.0,150.0,"691 11th St, Seattle, WA 98101"
12/25/19 21:34,LG Dryer,1.0,600.0,"460 Ridge St, Dallas, TX 75001"
12/08/19 11:20,Google Phone,1.0,600.0,"883 10th St, Atlanta, GA 30301"
12/07/19 18:40,34in Ultrawide Monitor,1.0,379.99,"300 Pine St, Boston, MA 02215"
12/23/19 16:38,Macbook Pro Laptop,1.0,1700.0,"972 14th St, Portland, OR 97035"
12/27/19 12:30,Apple Airpods Headphones,1.0,150.0,"289 Forest St, Boston, MA 02215"
12/04/19 18:11,Macbook Pro Laptop,1.0,1700.0,"466 6th St, Seattle, WA 98101"
12/20/19 15:45,Google Phone,1.0,600.0,"75 Spruce St, San Francisco, CA 94016"
12/04/19 17:28,Flatscreen TV,1.0,300.0,"177 Washington St, Atlanta, GA 30301"
12/26/19 13:37,ThinkPad Laptop,1.0,999.99,"611 Elm St, Atlanta, GA 30301"
12/04/19 18:10,Macbook Pro Laptop,1.0,1700.0,"377 Willow St, New York City, NY 10001"
12/03/19 20:32,Google Phone,1.0,600.0,"770 Maple St, San Francisco, CA 94016"
12/06/19 13:51,Google Phone,1.0,600.0,"718 North St, San Francisco, CA 94016"
12/11/19 14:51,iPhone,1.0,700.0,"388 Washington St, San Francisco, CA 94016"
12/11/19 14:51,Apple Airpods Headphones,1.0,150.0,"388 Washington St, San Francisco, CA 94016"
12/26/19 19:26,27in FHD Monitor,1.0,149.99,"278 Park St, Austin, TX 73301"
12/16/19 19:28,Apple Airpods Headphones,1.0,150.0,"967 Lincoln St, New York City, NY 10001"
12/09/19 09:39,Google Phone,1.0,600.0,"54 Hickory St, San Francisco, CA 94016"
12/19/19 21:23,27in 4K Gaming Monitor,1.0,389.99,"186 Jackson St, Seattle, WA 98101"
12/20/19 18:16,LG Washing Machine,1.0,600.0,"450 11th St, Seattle, WA 98101"
12/30/19 13:38,ThinkPad Laptop,1.0,999.99,"444 Elm St, San Francisco, CA 94016"
12/02/19 20:48,27in 4K Gaming Monitor,1.0,389.99,"688 8th St, San Francisco, CA 94016"
12/06/19 22:23,Lightning Charging Cable,3.0,14.95,"720 12th St, Atlanta, GA 30301"
12/02/19 19:12,ThinkPad Laptop,1.0,999.99,"925 8th St, New York City, NY 10001"
12/16/19 10:54,Google Phone,1.0,600.0,"383 Johnson St, Atlanta, GA 30301"
12/25/19 16:16,Apple Airpods Headphones,1.0,150.0,"101 Church St, San Francisco, CA 94016"
12/31/19 15:34,Apple Airpods Headphones,1.0,150.0,"741 10th St, San Francisco, CA 94016"
12/01/19 21:33,34in Ultrawide Monitor,1.0,379.99,"282 Ridge St, Dallas, TX 75001"
12/25/19 21:30,27in 4K Gaming Monitor,1.0,389.99,"632 West St, Austin, TX 73301"
12/13/19 22:26,34in Ultrawide Monitor,1.0,379.99,"187 13th St, Los Angeles, CA 90001"
12/29/19 06:43,Apple Airpods Headphones,1.0,150.0,"606 Washington St, Los Angeles, CA 90001"
12/31/19 19:56,Flatscreen TV,1.0,300.0,"345 Forest St, Portland, OR 97035"
12/06/19 13:39,ThinkPad Laptop,1.0,999.99,"498 13th St, Dallas, TX 75001"
12/22/19 16:57,Apple Airpods Headphones,1.0,150.0,"299 Church St, Boston, MA 02215"
12/24/19 22:26,Flatscreen TV,1.0,300.0,"626 Park St, Portland, OR 97035"
12/26/19 13:05,AAA Batteries (4-pack),3.0,2.99,"166 Willow St, Atlanta, GA 30301"
12/17/19 19:56,Flatscreen TV,1.0,300.0,"145 Wilson St, San Francisco, CA 94016"
12/02/19 14:14,27in FHD Monitor,1.0,149.99,"390 Lakeview St, Dallas, TX 75001"
12/18/19 19:02,Apple Airpods Headphones,1.0,150.0,"650 West St, New York City, NY 10001"
12/23/19 01:12,Apple Airpods Headphones,1.0,150.0,"355 Madison St, Boston, MA 02215"
12/19/19 19:22,Flatscreen TV,1.0,300.0,"489 12th St, Atlanta, GA 30301"
12/31/19 11:32,LG Dryer,1.0,600.0,"952 4th St, Boston, MA 02215"
12/19/19 19:38,iPhone,1.0,700.0,"724 14th St, Seattle, WA 98101"
12/26/19 14:30,Apple Airpods Headphones,1.0,150.0,"641 Lincoln St, Boston, MA 02215"
12/28/19 09:16,Google Phone,1.0,600.0,"728 Forest St, San Francisco, CA 94016"
12/22/19 22:31,iPhone,1.0,700.0,"265 11th St, Dallas, TX 75001"
12/12/19 22:12,27in FHD Monitor,1.0,149.99,"195 5th St, New York City, NY 10001"
12/16/19 11:59,Vareebadd Phone,1.0,400.0,"122 Elm St, Atlanta, GA 30301"
12/16/19 15:29,Google Phone,1.0,600.0,"964 Center St, Austin, TX 73301"
12/02/19 17:08,LG Washing Machine,1.0,600.0,"533 Jackson St, San Francisco, CA 94016"
12/26/19 10:06,AAA Batteries (4-pack),4.0,2.99,"591 Main St, Los Angeles, CA 90001"
12/01/19 21:05,Google Phone,1.0,600.0,"764 Johnson St, Austin, TX 73301"
12/26/19 13:42,Macbook Pro Laptop,1.0,1700.0,"37 Park St, San Francisco, CA 94016"
12/26/19 13:42,Google Phone,1.0,600.0,"37 Park St, San Francisco, CA 94016"
12/27/19 08:58,Macbook Pro Laptop,1.0,1700.0,"903 11th St, Atlanta, GA 30301"
